,Embedding,Method,Time,Dimension,Window,Word count,Sampling,Cross-sentence,Epochs,Dataset,Out of vocabulary,Low bin lower bound,Low bin upper bound,Mid bin lower bound,Mid bin upper bound,High bin lower bound,High bin upper bound,Low bin score,Low bin pair count,Middle bin score,Middle bin pair count,High bin score,High bin pair count,Mixed bin score,Mixed bin pair count,General score
224,w2v,CBOW,2020-05-06 12:15:57.212801,100,10,10000000,hs,Yes,100,MEN,9,1,44,44,207,209,10179,0.28345549750250354,417,0.5758490865740521,282,0.6663018026385931,385,0.533736401747462,1916,0.5197507173103597
225,w2v,CBOW,2020-05-06 12:15:59.125280,100,10,10000000,hs,Yes,100,MTurk,66,1,78,79,265,269,4096,0.4440678674818703,22,0.42301783127362547,25,0.6451711566770878,34,0.45895966613123707,206,0.4803455927773695
226,w2v,CBOW,2020-05-06 12:16:01.011714,100,10,10000000,hs,Yes,100,RG65,0,1,20,23,170,171,1204,0.10714285714285716,7,-0.14285714285714288,7,-0.028571428571428574,6,0.3669247290758465,45,0.29489351149600534
227,w2v,CBOW,2020-05-06 12:16:03.044442,100,10,10000000,hs,Yes,100,RW,627,1,8,8,90,90,7682,0.05224321154363738,107,0.30721353283966035,136,0.5037948116762683,126,0.122299491059913,1665,0.15924950061673507
228,w2v,CBOW,2020-05-06 12:16:04.977719,100,10,10000000,hs,Yes,100,SimLex-999,4,1,75,75,270,271,6144,-0.007693167574774693,97,0.15903792349719223,100,0.07239492179968829,192,0.2834941690786589,610,0.186790445925265
229,w2v,CBOW,2020-05-06 12:16:07.286452,100,10,10000000,hs,Yes,100,TR9856,1723,1,65,66,330,333,5662,0.19249265056072434,152,0.6507906194182991,123,0.5484820005332841,177,0.0694542685111563,9404,0.07856674587794277
230,w2v,CBOW,2020-05-06 12:16:09.163876,100,10,10000000,hs,Yes,100,WS353,0,1,145,145,459,492,5329,0.28621638475987343,34,0.7274475995307441,25,0.5639320200706743,29,0.6099292753524265,115,0.5871295427380484
231,w2v,CBOW,2020-05-06 12:35:09.073029,300,2,10000000,hs,Yes,100,MEN,9,1,44,44,207,209,10179,0.27127701477404137,417,0.44823457669009925,282,0.6617790240631811,385,0.5264806757467322,1916,0.5048972345083774
232,w2v,CBOW,2020-05-06 12:35:10.969308,300,2,10000000,hs,Yes,100,MTurk,66,1,78,79,265,269,4096,0.047457634692718964,22,0.48460368478024973,25,0.7200489081625858,34,0.4379504304949571,206,0.46646415877886477
233,w2v,CBOW,2020-05-06 12:35:12.867781,300,2,10000000,hs,Yes,100,RG65,0,1,20,23,170,171,1204,-0.42857142857142866,7,-0.4642857142857144,7,0.4285714285714286,6,0.6638115721743856,45,0.44569505520922237
234,w2v,CBOW,2020-05-06 12:35:15.030358,300,2,10000000,hs,Yes,100,RW,627,1,8,8,90,90,7682,0.0754865183722183,107,0.27239534704720636,136,0.5387820624121282,126,0.15624085771628382,1665,0.18264001336534444
235,w2v,CBOW,2020-05-06 12:35:16.951844,300,2,10000000,hs,Yes,100,SimLex-999,4,1,75,75,270,271,6144,-0.09569774434467597,97,0.16029212793500497,100,0.10204347208425078,192,0.27933136760163735,610,0.1830262108425242
236,w2v,CBOW,2020-05-06 12:35:19.462395,300,2,10000000,hs,Yes,100,TR9856,1723,1,65,66,330,333,5662,0.14140095279478457,152,0.577646546486358,123,0.5860417675741444,177,0.06906890717873436,9404,0.07610530744272358
237,w2v,CBOW,2020-05-06 12:35:21.336340,300,2,10000000,hs,Yes,100,WS353,0,1,145,145,459,492,5329,0.3519254319818412,34,0.7197538121216406,25,0.5326435244179982,29,0.6627144239833457,115,0.5684149674351912
238,w2v,CBOW,2020-05-06 12:55:24.518105,300,5,10000000,hs,Yes,100,MEN,9,1,44,44,207,209,10179,0.28589465407958436,417,0.5007475765193713,282,0.6500089445936372,385,0.49276244083270315,1916,0.485812417858219
239,w2v,CBOW,2020-05-06 12:55:26.490000,300,5,10000000,hs,Yes,100,MTurk,66,1,78,79,265,269,4096,0.08983052281121805,22,0.1805235330912924,25,0.6775672450748952,34,0.4153031308031197,206,0.4203600796247199
240,w2v,CBOW,2020-05-06 12:55:28.378421,300,5,10000000,hs,Yes,100,RG65,0,1,20,23,170,171,1204,-0.28571428571428575,7,-0.03571428571428572,7,0.14285714285714288,6,0.6145280926720094,45,0.42552261682555587
241,w2v,CBOW,2020-05-06 12:55:30.354926,300,5,10000000,hs,Yes,100,RW,627,1,8,8,90,90,7682,0.042732310687721285,107,0.2500515904091712,136,0.5409209554734904,126,0.1323818566262757,1665,0.1634487100916192
242,w2v,CBOW,2020-05-06 12:55:32.271404,300,5,10000000,hs,Yes,100,SimLex-999,4,1,75,75,270,271,6144,-0.001643839225379208,97,0.17197003145645753,100,0.08088943110261672,192,0.2598151709072068,610,0.17117500372392758
243,w2v,CBOW,2020-05-06 12:55:34.590215,300,5,10000000,hs,Yes,100,TR9856,1723,1,65,66,330,333,5662,0.11784600941630849,152,0.5864655820669136,123,0.5637964491406697,177,0.07346330082766823,9404,0.08220823334053073
244,w2v,CBOW,2020-05-06 12:55:36.484267,300,5,10000000,hs,Yes,100,WS353,0,1,145,145,459,492,5329,0.5044315462318965,34,0.6966724498943297,25,0.5915250241108297,29,0.6194422812837426,115,0.5688101891971733
245,w2v,CBOW,2020-05-06 13:21:08.564480,300,10,10000000,hs,Yes,100,MEN,9,1,44,44,207,209,10179,0.2801369300768494,417,0.5084074342883074,282,0.6212005553891999,385,0.46154019659235507,1916,0.46168287986238765
246,w2v,CBOW,2020-05-06 13:21:10.353430,300,10,10000000,hs,Yes,100,MTurk,66,1,78,79,265,269,4096,0.27175145579997406,22,0.3414165753773483,25,0.5947432832276707,34,0.40705239575714836,206,0.42461805116885293
247,w2v,CBOW,2020-05-06 13:21:12.182227,300,10,10000000,hs,Yes,100,RG65,0,1,20,23,170,171,1204,0.10714285714285716,7,-0.3571428571428572,7,0.4285714285714286,6,0.37970680798421674,45,0.30901203283495293
248,w2v,CBOW,2020-05-06 13:21:14.042955,300,10,10000000,hs,Yes,100,RW,627,1,8,8,90,90,7682,0.058205600852141506,107,0.2733758386101182,136,0.4467676628733276,126,0.11010513045201603,1665,0.14418427464954067
249,w2v,CBOW,2020-05-06 13:21:15.869510,300,10,10000000,hs,Yes,100,SimLex-999,4,1,75,75,270,271,6144,0.01826634147241376,97,0.17177199917680291,100,0.08396254449813724,192,0.2724887238478447,610,0.1828615423708457
250,w2v,CBOW,2020-05-06 13:21:18.081920,300,10,10000000,hs,Yes,100,TR9856,1723,1,65,66,330,333,5662,0.21619230734003475,152,0.6059882507671803,123,0.4888573446723146,177,0.0747896270150698,9404,0.08532875331559642
251,w2v,CBOW,2020-05-06 13:21:19.827973,300,10,10000000,hs,Yes,100,WS353,0,1,145,145,459,492,5329,0.30149755853242405,34,0.6558953766260807,25,0.6136979737859545,29,0.5787584968964343,115,0.5401670120261566
252,w2v,SG,2020-05-06 13:30:31.973777,100,2,1000000,hs,No,100,MEN,106,1,7,7,29,29,1540,-0.06525156902496762,301,0.31806674492110304,230,0.5953450617508352,296,0.17703727080940967,2173,0.1927932805451983
253,w2v,SG,2020-05-06 13:30:32.266794,100,2,1000000,hs,No,100,MTurk,102,1,10,10,37,37,586,0.0406959165938132,23,0.08711662999485324,17,0.5459542239242112,27,0.1972503018144782,220,0.21809264103116838
254,w2v,SG,2020-05-06 13:30:32.552608,100,2,1000000,hs,No,100,RG65,8,1,4,4,17,18,186,,5,0.10714285714285716,7,0.6000000000000001,4,0.1246582440635538,49,0.1744923445734112
255,w2v,SG,2020-05-06 13:30:32.958795,100,2,1000000,hs,No,100,RW,1329,1,4,4,22,22,1004,,57,0.2217204418279454,77,0.3601796569788134,55,0.14815631366574225,1845,0.1498838770493151
256,w2v,SG,2020-05-06 13:30:33.285386,100,2,1000000,hs,No,100,SimLex-999,46,1,9,9,34,34,792,0.18689951926593798,91,0.13266309227883671,97,0.13138585476750125,173,0.130346529220317,638,0.1386249025677041
257,w2v,SG,2020-05-06 13:30:33.989190,100,2,1000000,hs,No,100,TR9856,1793,1,11,11,48,48,779,0.24324993202418205,106,0.40304058113258134,79,0.6452814170990033,144,0.09007843952257631,9527,0.09892839908800573
258,w2v,SG,2020-05-06 13:30:34.275857,100,2,1000000,hs,No,100,WS353,14,1,17,17,59,60,895,0.6302294921517871,29,0.6769098306856827,19,0.6691742275951713,26,0.45697429343209905,129,0.515516303150864
259,w2v,SG,2020-05-06 13:33:41.112381,100,5,1000000,hs,No,100,MEN,106,1,7,7,29,29,1540,-0.04302478707676525,301,0.4234368396219671,230,0.652637216000372,296,0.20930027987307737,2173,0.234718594854235
260,w2v,SG,2020-05-06 13:33:41.428277,100,5,1000000,hs,No,100,MTurk,102,1,10,10,37,37,586,0.036146062564691224,23,0.0,17,0.5600000261057066,27,0.2521592150167548,220,0.2489295851065416
261,w2v,SG,2020-05-06 13:33:41.711741,100,5,1000000,hs,No,100,RG65,8,1,4,4,17,18,186,,5,0.0,7,0.7999999999999999,4,0.1421739053083095,49,0.21199655411594617
262,w2v,SG,2020-05-06 13:33:42.116798,100,5,1000000,hs,No,100,RW,1329,1,4,4,22,22,1004,,57,0.19798980068830643,77,0.3532531251138361,55,0.14923269838273306,1845,0.1510769081842542
263,w2v,SG,2020-05-06 13:33:42.451056,100,5,1000000,hs,No,100,SimLex-999,46,1,9,9,34,34,792,0.20144239128305844,91,0.16620365699505132,97,0.1541534384986018,173,0.11682646236402928,638,0.14257555728642424
264,w2v,SG,2020-05-06 13:33:43.179911,100,5,1000000,hs,No,100,TR9856,1793,1,11,11,48,48,779,0.28618693112093824,106,0.4414650192000478,79,0.6286117487894722,144,0.08836120676354832,9527,0.09835929877826156
265,w2v,SG,2020-05-06 13:33:43.463188,100,5,1000000,hs,No,100,WS353,14,1,17,17,59,60,895,0.4644254859210583,29,0.47234434359130645,19,0.5399213619687152,26,0.46661849237896014,129,0.4836045574440409
266,w2v,SG,2020-05-06 13:38:28.208258,100,10,1000000,hs,No,100,MEN,106,1,7,7,29,29,1540,-0.032411979772216645,301,0.5205883185868616,230,0.6940554644669442,296,0.2312144114631915,2173,0.2625663192206108
267,w2v,SG,2020-05-06 13:38:28.494490,100,10,1000000,hs,No,100,MTurk,102,1,10,10,37,37,586,0.11703235641574851,23,0.11779149971135086,17,0.5972519362392378,27,0.2786777498923259,220,0.29135192661971215
268,w2v,SG,2020-05-06 13:38:28.779277,100,10,1000000,hs,No,100,RG65,8,1,4,4,17,18,186,,5,0.3571428571428572,7,0.7999999999999999,4,0.14273727452963209,49,0.2341651232011353
269,w2v,SG,2020-05-06 13:38:29.183485,100,10,1000000,hs,No,100,RW,1329,1,4,4,22,22,1004,,57,0.18122715944008502,77,0.3461462148148752,55,0.15148630581899752,1845,0.15384882523308233
270,w2v,SG,2020-05-06 13:38:29.503234,100,10,1000000,hs,No,100,SimLex-999,46,1,9,9,34,34,792,0.21452771901626816,91,0.1306313270372546,97,0.15398771700447844,173,0.12603942122105236,638,0.13976635691075334
271,w2v,SG,2020-05-06 13:38:30.209784,100,10,1000000,hs,No,100,TR9856,1793,1,11,11,48,48,779,0.2586300265440933,106,0.44906251827936355,79,0.6444786845337597,144,0.09488612219150537,9527,0.10494834074556651
272,w2v,SG,2020-05-06 13:38:30.505310,100,10,1000000,hs,No,100,WS353,14,1,17,17,59,60,895,0.5087394695683101,29,0.6549607440875737,19,0.4623012548332507,26,0.5519179377889653,129,0.551985537403579
273,w2v,SG,2020-05-06 13:41:42.337548,300,2,1000000,hs,No,100,MEN,106,1,7,7,29,29,1540,-0.05758614827225187,301,0.3545329047875385,230,0.5786333530722034,296,0.16342807619802022,2173,0.1759221766845955
274,w2v,SG,2020-05-06 13:41:42.683428,300,2,1000000,hs,No,100,MTurk,102,1,10,10,37,37,586,0.08265568152904916,23,0.5619636132062363,17,0.5575572779002292,27,0.19867507047269994,220,0.22449363920742732
275,w2v,SG,2020-05-06 13:41:42.971659,300,2,1000000,hs,No,100,RG65,8,1,4,4,17,18,186,,5,0.10714285714285716,7,0.6000000000000001,4,0.1152858288360968,49,0.16034312902250752
276,w2v,SG,2020-05-06 13:41:43.399093,300,2,1000000,hs,No,100,RW,1329,1,4,4,22,22,1004,,57,0.23561700010196113,77,0.37421309914275147,55,0.16464438661737701,1845,0.16705802324043018
277,w2v,SG,2020-05-06 13:41:43.765490,300,2,1000000,hs,No,100,SimLex-999,46,1,9,9,34,34,792,0.2082496930783063,91,0.08530126368622862,97,0.12183427046984623,173,0.1060218596313275,638,0.11454082664620009
278,w2v,SG,2020-05-06 13:41:44.526296,300,2,1000000,hs,No,100,TR9856,1793,1,11,11,48,48,779,0.30421129323236223,106,0.5405663047330008,79,0.5764113008161356,144,0.09465649603841346,9527,0.10449377636691022
279,w2v,SG,2020-05-06 13:41:44.801599,300,2,1000000,hs,No,100,WS353,14,1,17,17,59,60,895,0.6596061779404149,29,0.34240575093050096,19,0.6585741248586101,26,0.4473971845648683,129,0.48626028270720656
280,w2v,SG,2020-05-06 13:47:02.489193,300,5,1000000,hs,No,100,MEN,106,1,7,7,29,29,1540,-0.03206950684553694,301,0.44330638924108434,230,0.6272262649625764,296,0.18407107594465377,2173,0.21412269472306422
281,w2v,SG,2020-05-06 13:47:02.782903,300,5,1000000,hs,No,100,MTurk,102,1,10,10,37,37,586,0.11399912039633386,23,0.03926383323711695,17,0.46442750256640114,27,0.24874857625567087,220,0.24222431010184126
282,w2v,SG,2020-05-06 13:47:03.086746,300,5,1000000,hs,No,100,RG65,8,1,4,4,17,18,186,,5,-0.21428571428571433,7,0.7999999999999999,4,0.08327621398822452,49,0.15889305413685592
283,w2v,SG,2020-05-06 13:47:03.491819,300,5,1000000,hs,No,100,RW,1329,1,4,4,22,22,1004,,57,0.09068260236047634,77,0.4194520103858837,55,0.14642264299622273,1845,0.14571830023449678
284,w2v,SG,2020-05-06 13:47:03.836188,300,5,1000000,hs,No,100,SimLex-999,46,1,9,9,34,34,792,0.17748655171174357,91,0.12710039520965075,97,0.12658224922105865,173,0.09849703332017007,638,0.11534988913828564
285,w2v,SG,2020-05-06 13:47:04.575274,300,5,1000000,hs,No,100,TR9856,1793,1,11,11,48,48,779,0.2929910133857446,106,0.4429788858711592,79,0.6632581664002124,144,0.0901477231069816,9527,0.10084153140118221
286,w2v,SG,2020-05-06 13:47:04.858744,300,5,1000000,hs,No,100,WS353,14,1,17,17,59,60,895,0.6242545730083374,29,0.6224760959223723,19,0.669516166393125,26,0.4892166675344455,129,0.5371839222347794
287,w2v,SG,2020-05-06 13:55:08.563181,300,10,1000000,hs,No,100,MEN,106,1,7,7,29,29,1540,-0.03788070884824772,301,0.40254539079600593,230,0.6915362194850219,296,0.1846132098532019,2173,0.2175629876187637
288,w2v,SG,2020-05-06 13:55:08.886995,300,10,1000000,hs,No,100,MTurk,102,1,10,10,37,37,586,0.21308483036387904,23,0.15214735379382818,17,0.5056488785338331,27,0.2345087925107018,220,0.24937951826137966
289,w2v,SG,2020-05-06 13:55:09.194729,300,10,1000000,hs,No,100,RG65,8,1,4,4,17,18,186,,5,0.3214285714285715,7,0.7999999999999999,4,0.10268684443197426,49,0.1989898218082832
290,w2v,SG,2020-05-06 13:55:09.592288,300,10,1000000,hs,No,100,RW,1329,1,4,4,22,22,1004,,57,0.20660119678053,77,0.42966142974936566,55,0.14555971516080843,1845,0.14724715892956564
291,w2v,SG,2020-05-06 13:55:09.927020,300,10,1000000,hs,No,100,SimLex-999,46,1,9,9,34,34,792,0.08118277380217843,91,0.04415966136720199,97,0.049278387224567705,173,0.11732977791834993,638,0.09127225292835511
292,w2v,SG,2020-05-06 13:55:10.659299,300,10,1000000,hs,No,100,TR9856,1793,1,11,11,48,48,779,0.2766397199049166,106,0.32934986765672963,79,0.6023943498392693,144,0.10089741114109929,9527,0.10844582892421219
293,w2v,SG,2020-05-06 13:55:10.936809,300,10,1000000,hs,No,100,WS353,14,1,17,17,59,60,895,0.5719740305031527,29,0.4354698781064833,19,0.48384339910432667,26,0.5435260869952039,129,0.5396545645379512
294,w2v,SG,2020-05-06 14:08:26.119172,100,2,5000000,hs,No,100,MEN,28,1,29,29,137,138,6911,0.2716067863648528,386,0.562845723097513,311,0.7037066577526077,356,0.5162752391897306,1947,0.5171152414049563
295,w2v,SG,2020-05-06 14:08:27.360755,100,2,5000000,hs,No,100,MTurk,76,1,47,47,172,177,3152,0.37996907490028575,18,0.20612953581141988,23,0.7078040071315991,31,0.46407230671186434,215,0.48587852664295883
296,w2v,SG,2020-05-06 14:08:28.565485,100,2,5000000,hs,No,100,RG65,1,1,10,11,92,93,747,-0.39999999999999997,5,-0.28571428571428575,8,0.5,7,0.34312918463768893,45,0.26687793785732883
297,w2v,SG,2020-05-06 14:08:29.899024,100,2,5000000,hs,No,100,RW,852,1,7,7,64,64,4471,0.2323821908818507,99,0.33771566109202444,121,0.5079401811272658,92,0.17341634986883075,1722,0.20113638589392227
298,w2v,SG,2020-05-06 14:08:31.155949,100,2,5000000,hs,No,100,SimLex-999,6,1,41,41,162,164,3980,0.015884011102174585,102,0.23798263187426477,101,0.08591586064591127,179,0.24106592721242523,617,0.1680520962375273
299,w2v,SG,2020-05-06 14:08:32.851139,100,2,5000000,hs,No,100,TR9856,1740,1,41,41,207,208,3173,0.1355030189841003,150,0.6241997683948489,102,0.667705193012757,179,0.06500968292703604,9425,0.0753657097651297
300,w2v,SG,2020-05-06 14:08:34.090668,100,2,5000000,hs,No,100,WS353,3,1,83,83,319,320,5137,0.10930971084740099,33,0.8562731230905423,24,0.7033681073905301,26,0.559834284783924,120,0.5161911931075644
301,w2v,SG,2020-05-06 14:28:21.772777,100,5,5000000,hs,No,100,MEN,28,1,29,29,137,138,6911,0.2878568752243558,386,0.6340951973283849,311,0.7131772796999348,356,0.5512956041308406,1947,0.5499511073427886
302,w2v,SG,2020-05-06 14:28:23.015481,100,5,5000000,hs,No,100,MTurk,76,1,47,47,172,177,3152,0.423335110622601,18,0.20464658951061826,23,0.7479330662253848,31,0.5085312863849474,215,0.5257117101730115
303,w2v,SG,2020-05-06 14:28:24.209264,100,5,5000000,hs,No,100,RG65,1,1,10,11,92,93,747,-0.3,5,0.0,8,0.5714285714285715,7,0.400059307638546,45,0.3557862542281104
304,w2v,SG,2020-05-06 14:28:25.570658,100,5,5000000,hs,No,100,RW,852,1,7,7,64,64,4471,0.2311656460028766,99,0.3227936247898361,121,0.5181443021452689,92,0.20174035450518157,1722,0.2182449540728231
305,w2v,SG,2020-05-06 14:28:26.865166,100,5,5000000,hs,No,100,SimLex-999,6,1,41,41,162,164,3980,0.08277328391371719,102,0.19852757060707102,101,0.09264717964343679,179,0.24247729749549063,617,0.17506135704070314
306,w2v,SG,2020-05-06 14:28:28.711232,100,5,5000000,hs,No,100,TR9856,1740,1,41,41,207,208,3173,0.18611036203782771,150,0.7151850051134551,102,0.6885096763782501,179,0.0756565868962659,9425,0.08693642267267916
307,w2v,SG,2020-05-06 14:28:30.058628,100,5,5000000,hs,No,100,WS353,3,1,83,83,319,320,5137,0.2859769346481698,33,0.8454011941533847,24,0.6907163718662473,26,0.6002632303487705,120,0.5973494304530244
308,w2v,SG,2020-05-06 14:57:43.262527,100,10,5000000,hs,No,100,MEN,28,1,29,29,137,138,6911,0.28815897620245295,386,0.6464241853885786,311,0.7074895848362671,356,0.5597541311108722,1947,0.5576545221209679
309,w2v,SG,2020-05-06 14:57:44.882520,100,10,5000000,hs,No,100,MTurk,76,1,47,47,172,177,3152,0.4006195681013882,18,0.37073657520039544,23,0.677152665512225,31,0.457055837115012,215,0.5009146585688081
310,w2v,SG,2020-05-06 14:57:46.492226,100,10,5000000,hs,No,100,RG65,1,1,10,11,92,93,747,-0.09999999999999999,5,0.2380952380952381,8,0.6071428571428572,7,0.39643528360492664,45,0.3940552960091425
311,w2v,SG,2020-05-06 14:57:48.302523,100,10,5000000,hs,No,100,RW,852,1,7,7,64,64,4471,0.231084543010945,99,0.30031063842488165,121,0.47595596494545916,92,0.1869689907613765,1722,0.20414211017275194
312,w2v,SG,2020-05-06 14:57:50.003086,100,10,5000000,hs,No,100,SimLex-999,6,1,41,41,162,164,3980,-0.07257788625717722,102,0.2515187349721328,101,0.10083168516374173,179,0.24320622873580325,617,0.1733953119428153
313,w2v,SG,2020-05-06 14:57:52.422192,100,10,5000000,hs,No,100,TR9856,1740,1,41,41,207,208,3173,0.28670090067882825,150,0.7348325561544989,102,0.6851480569778762,179,0.08247855114155185,9425,0.0932100293331865
314,w2v,SG,2020-05-06 14:57:54.102574,100,10,5000000,hs,No,100,WS353,3,1,83,83,319,320,5137,0.2749456794250376,33,0.8093063900820209,24,0.6746452483624287,26,0.6657927100609032,120,0.639309674440687
315,w2v,SG,2020-05-06 15:18:09.563180,300,2,5000000,hs,No,100,MEN,28,1,29,29,137,138,6911,0.286224339911135,386,0.5433333394625612,311,0.7157147970477099,356,0.46991354371640226,1947,0.4897507609323775
316,w2v,SG,2020-05-06 15:18:10.787803,300,2,5000000,hs,No,100,MTurk,76,1,47,47,172,177,3152,0.25400106637356057,18,0.11369254972812126,23,0.7069973928784576,31,0.4529786993763006,215,0.4631192098179011
317,w2v,SG,2020-05-06 15:18:11.961256,300,2,5000000,hs,No,100,RG65,1,1,10,11,92,93,747,-0.3,5,-0.14285714285714288,8,0.21428571428571433,7,0.3254044125459869,45,0.2872254409402191
318,w2v,SG,2020-05-06 15:18:13.264804,300,2,5000000,hs,No,100,RW,852,1,7,7,64,64,4471,0.21892646722047063,99,0.12897991650529453,121,0.58558860956864,92,0.16913797907971184,1722,0.18194280724805234
319,w2v,SG,2020-05-06 15:18:14.522402,300,2,5000000,hs,No,100,SimLex-999,6,1,41,41,162,164,3980,-0.015725679912832864,102,0.2831340394537283,101,0.08974080659787789,179,0.24717523187825466,617,0.17571812317954152
320,w2v,SG,2020-05-06 15:18:16.192693,300,2,5000000,hs,No,100,TR9856,1740,1,41,41,207,208,3173,0.19682139380924835,150,0.6149997601131298,102,0.6568867829718898,179,0.07379433851772388,9425,0.08628771643651205
321,w2v,SG,2020-05-06 15:18:17.414795,300,2,5000000,hs,No,100,WS353,3,1,83,83,319,320,5137,0.2963396289486879,33,0.7645140428609313,24,0.7659429074160367,26,0.5747355565086067,120,0.5194017446056888
322,w2v,SG,2020-05-06 15:46:56.674037,300,5,5000000,hs,No,100,MEN,28,1,29,29,137,138,6911,0.2946270061623272,386,0.6350608190625439,311,0.734519805543417,356,0.5312483050370824,1947,0.5424838958257789
323,w2v,SG,2020-05-06 15:46:57.810071,300,5,5000000,hs,No,100,MTurk,76,1,47,47,172,177,3152,0.26639136229422206,18,0.39100350797801703,23,0.7205081816185764,31,0.45008828592385314,215,0.47664893609039916
324,w2v,SG,2020-05-06 15:46:59.005942,300,5,5000000,hs,No,100,RG65,1,1,10,11,92,93,747,-0.3,5,-0.09523809523809526,8,0.3571428571428572,7,0.3770632278615794,45,0.2948967337244237
325,w2v,SG,2020-05-06 15:47:00.310445,300,5,5000000,hs,No,100,RW,852,1,7,7,64,64,4471,0.24330160279555146,99,0.30021578779685415,121,0.46586744952811343,92,0.16357232192405247,1722,0.18153661050567202
326,w2v,SG,2020-05-06 15:47:01.688887,300,5,5000000,hs,No,100,SimLex-999,6,1,41,41,162,164,3980,0.004834755960256059,102,0.18064057722774532,101,0.1070388526508911,179,0.2255146447609603,617,0.16031693285029605
327,w2v,SG,2020-05-06 15:47:03.350877,300,5,5000000,hs,No,100,TR9856,1740,1,41,41,207,208,3173,0.2031875979546457,150,0.7160733766632937,102,0.6727704865436411,179,0.07273154506853463,9425,0.0869179320329714
328,w2v,SG,2020-05-06 15:47:04.556207,300,5,5000000,hs,No,100,WS353,3,1,83,83,319,320,5137,0.33812468661206757,33,0.7031963636553615,24,0.6869550450887579,26,0.6529646285528684,120,0.5925113674827722
329,w2v,SG,2020-05-06 16:32:26.193349,300,10,5000000,hs,No,100,MEN,28,1,29,29,137,138,6911,0.29615327375070244,386,0.6742885285320007,311,0.7290416524310599,356,0.5380904664472714,1947,0.5522856532452722
330,w2v,SG,2020-05-06 16:32:27.547611,300,10,5000000,hs,No,100,MTurk,76,1,47,47,172,177,3152,0.40371714208155357,18,0.43895210503726817,23,0.6690865229808107,31,0.4405159806122583,215,0.4837956047714141
331,w2v,SG,2020-05-06 16:32:28.914875,300,10,5000000,hs,No,100,RG65,1,1,10,11,92,93,747,-0.3,5,0.261904761904762,8,0.3214285714285715,7,0.29707113373769,45,0.25988416665805397
332,w2v,SG,2020-05-06 16:32:30.380823,300,10,5000000,hs,No,100,RW,852,1,7,7,64,64,4471,0.2370492994175513,99,0.2500194804357128,121,0.4818595576190168,92,0.16118583426128455,1722,0.1776130644530292
333,w2v,SG,2020-05-06 16:32:31.802320,300,10,5000000,hs,No,100,SimLex-999,6,1,41,41,162,164,3980,-0.06017716132052045,102,0.23869904352703486,101,0.13299115278340864,179,0.26693758344144386,617,0.1926863842005085
334,w2v,SG,2020-05-06 16:32:33.658272,300,10,5000000,hs,No,100,TR9856,1740,1,41,41,207,208,3173,0.33167318172992827,150,0.7365770158815675,102,0.6967061977449706,179,0.07937691773112382,9425,0.09254066122053738
335,w2v,SG,2020-05-06 16:32:35.030652,300,10,5000000,hs,No,100,WS353,3,1,83,83,319,320,5137,0.26307872304863783,33,0.7719069545381984,24,0.6770388199481039,26,0.6509817280273978,120,0.5896716504628717
336,w2v,SG,2020-05-06 17:01:19.041275,100,2,10000000,hs,No,100,MEN,9,1,55,56,273,275,15615,0.30584674859604594,445,0.626091436491225,294,0.7128850481136559,379,0.607770525147523,1882,0.5803764747809673
337,w2v,SG,2020-05-06 17:01:23.301287,100,2,10000000,hs,No,100,MTurk,67,1,95,95,337,350,6396,0.32033794936544435,21,0.437358765675077,21,0.7154471761840272,29,0.5120460820409138,216,0.5303962652026971
338,w2v,SG,2020-05-06 17:01:27.141385,100,2,10000000,hs,No,100,RG65,0,2,20,21,183,199,1644,-0.03571428571428572,7,0.28571428571428575,7,0.4285714285714286,6,0.4924394729956683,45,0.4610374731348279
339,w2v,SG,2020-05-06 17:01:31.101195,100,2,10000000,hs,No,100,RW,630,1,9,9,102,102,9062,0.13954225207621318,99,0.33123408139999055,137,0.5118332624302153,128,0.1995859811150801,1670,0.22395444767853548
340,w2v,SG,2020-05-06 17:01:34.971479,100,2,10000000,hs,No,100,SimLex-999,3,1,83,84,329,330,7843,-0.061362288841182305,98,0.17128415826054366,90,0.19581023959758387,180,0.26196073174354123,631,0.206042785288422
341,w2v,SG,2020-05-06 17:01:39.396203,100,2,10000000,hs,No,100,TR9856,1724,1,81,81,394,398,6423,0.31044050275167717,153,0.5253409260238471,121,0.6673520455570967,179,0.07238783619302225,9403,0.08341595029499972
342,w2v,SG,2020-05-06 17:01:43.046465,100,2,10000000,hs,No,100,WS353,0,2,169,170,611,625,8220,0.1756643848705153,33,0.8297504577500041,23,0.6856968481659718,27,0.7120292137078497,120,0.6474306285966165
343,w2v,SG,2020-05-06 17:46:43.622717,100,5,10000000,hs,No,100,MEN,9,1,55,56,273,275,15615,0.34450262935493886,445,0.6676254908639975,294,0.7202520202514547,379,0.639400502483491,1882,0.6150484044007741
344,w2v,SG,2020-05-06 17:46:47.558808,100,5,10000000,hs,No,100,MTurk,67,1,95,95,337,350,6396,0.3079922677468978,21,0.46143953104706786,21,0.7418083496866756,29,0.527525093555479,216,0.5544073918211121
345,w2v,SG,2020-05-06 17:46:51.698989,100,5,10000000,hs,No,100,RG65,0,2,20,21,183,199,1644,-0.28571428571428575,7,0.07142857142857144,7,0.4285714285714286,6,0.5888321608459042,45,0.5082886234983025
